,season_number,startup_name,episode_number,pitch_number,air_date,industry,busniess_description,year_founded,presenter_count,male_presenter,female_presenters,trans_presenters,couple_presenter,pitchers_avg_age,pitcher_city,pitcher_state,yearly_revenue,monthly_sales,gross_margin,net_margin,cash_burn,sku,patents,finance_type,original_ask_amount,original_offered_equity,valueation_requested,received_offer,accepted_offer,deal_amount,deal_equity,deal_debt,debt_interest,deal_valuation,sharks_in_deal,namita_investment_amount,namita_investment_equtiy,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equtiy,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equtiy,anupam_debt_amount,aman_investment_amount,aman_investment_equtiy,aman_debt_amount,peyush_investment_amount,peyush_investment_equtiy,peyush_debt_amount,amit_investment_amount,amit_investment_equtiy,amit_debt_amount,ashneer_investment_amount,ashneer_investment_equtiy,ashneer_debt_amount,guest_investment_amount,guest_investment_equtiy,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,amit_present,ashneer_present,guest_present,multiple_pitcher_cities
226,2,ScrapUncle,25,227,2023-02-03 00:00:00,Services,Sell scrap recyclables online,2020.0,1,1.0,0.0,0.0,0.0,Young,Delhi,Delhi,600.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,60.0,3.0,2000.0,1,1.0,60.0,5.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
227,2,SharmaJiKiAata,25,228,2023-02-03 00:00:00,Food,Freshly milled atta,2019.0,2,1.0,1.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,63.0,38.0,0.0,0.0,0.0,3.0,40.0,10.0,400.0,1,1.0,40.0,20.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
228,2,Manetain,25,229,2023-02-03 00:00:00,Fashion,Curly Hair Care Products,2019.0,2,0.0,2.0,0.0,0.0,Young,"Cochin,Mumbai","Kerala,Maharashtra",100.0,12.0,60.0,0.0,0.0,0.0,0.0,3.0,75.0,2.5,3000.0,1,1.0,75.0,10.0,0.0,0.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
229,2,GavinParis,26,230,2023-02-06 00:00:00,Fashion,Gender-Neutral Fashion,2022.0,2,2.0,0.0,0.0,0.0,Young,Kolkata,West Bengal,114.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
230,2,UnStop,26,231,2023-02-06 00:00:00,Technology,Connecting talent colleges recruiters,2022.0,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,1600.0,0.0,90.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,1.0,200.0,4.0,0.0,0.0,5000.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
231,2,BlueTea,26,232,2023-02-06 00:00:00,Food,Ayurvedic Herbal Tea,2018.0,2,2.0,0.0,0.0,0.0,Middle,"Faridabad,Kolkata","Haryana,West Bengal",1000.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,75.0,1.0,7500.0,1,1.0,50.0,3.0,25.0,12.0,1666.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
232,2,TheGreenSnack,27,233,2023-02-07 00:00:00,Food,Healthy Snacks Online,2017.0,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,25.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,100.0,8.0,0.0,0.0,1250.0,1.0,0.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
233,2,HobbyIndia,27,234,2023-02-07 00:00:00,Household,Online Art & Craft Store,2019.0,3,1.0,2.0,0.0,1.0,Young,Surat,Gujarat,117.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
234,2,Flhexible,27,235,2023-02-07 00:00:00,Household,Composite paper honeycomb panels,2019.0,2,1.0,1.0,0.0,1.0,Middle,Jaipur,Rajasthan,16.0,3.5,40.0,25.0,0.0,0.0,0.0,3.0,50.0,7.5,666.6666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
235,2,UpThrust,27,236,2023-02-07 00:00:00,Sports,ESPORTS AND GAMING ORGANISATION,2019.0,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,300.0,33.0,0.0,30.0,0.0,0.0,0.0,3.0,75.0,3.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
236,2,Zoff,28,237,2023-02-08 00:00:00,Food,Cool Grind Technology Indian Spices,2018.0,2,2.0,0.0,0.0,0.0,Middle,Raipur,Chhattisgarh,0.0,700.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.5,20000.0,1,1.0,100.0,1.25,0.0,0.0,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
237,2,DesiToys,28,238,2023-02-08 00:00:00,Manufacturing,Indian Traditional Toys and Indoor Games,2017.0,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,115.0,20.0,50.0,18.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
238,2,CloudWorx,28,239,2023-02-08 00:00:00,Technology,NoCode Enterprise Metaverse App Builder,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,2.0,2000.0,1,1.0,40.0,3.2,0.0,0.0,1250.0,2.0,20.0,1.6,0.0,0.0,0.0,0.0,20.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
239,2,Mahantam,29,240,2023-02-09 00:00:00,Manufacturing,Tea Glass Washing Machine,2019.0,2,2.0,0.0,0.0,0.0,Young,Banaskantha,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,300.0,1,1.0,30.0,20.0,0.0,0.0,150.0,5.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
240,2,MindPeers,29,241,2023-02-09 00:00:00,Healthcare,For Mental Strength,2019.0,2,1.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,1.0,5300.0,1,1.0,106.0,2.0,0.0,0.0,5300.0,4.0,17.66,0.33,0.0,17.66,0.33,0.0,0.0,0.0,0.0,17.66,0.33,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
241,2,Barosi,29,242,2023-02-09 00:00:00,Food,Fresh & pure milk products,2016.0,1,1.0,0.0,0.0,0.0,Middle,Pataudi,Haryana,0.0,42.0,40.0,0.0,1.0,0.0,0.0,3.0,50.0,2.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
242,2,Daryaganj,30,243,2023-02-10 00:00:00,Food,North Indian Cuisine restaurant,2019.0,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,300.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0.5,18000.0,1,1.0,90.0,1.0,0.0,0.0,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
243,2,DhruvVidyut,30,244,2023-02-10 00:00:00,Automobile,Invention converts cycle into an electric cycle,2019.0,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,1,1.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.166,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
244,2,CELLBELL,30,245,2023-02-10 00:00:00,Household,Gaming Office Chairs,2019.0,3,3.0,0.0,0.0,0.0,Middle,Ulhasnagar,Maharashtra,0.0,400.0,52.0,0.0,0.0,0.0,0.0,3.0,90.0,1.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
245,2,Tipayi,31,246,2023-02-13 00:00:00,Manufacturing,Balance Bike for Kids,2019.0,1,1.0,0.0,0.0,0.0,Young,Pune,Maharashtra,21.0,0.5,35.0,26.0,0.0,0.0,1.0,3.0,50.0,10.0,500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
246,2,DigiQure,31,247,2023-02-13 00:00:00,Healthcare,Book Doctors Appointments Video Consultation,2019.0,2,2.0,0.0,0.0,0.0,Middle,Bhopal,Madhya Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,4.0,1000.0,1,1.0,40.0,10.0,0.0,0.0,400.0,1.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
247,2,Nirmalaya,31,248,2023-02-13 00:00:00,Manufacturing,Incense products made from temple flowers,2019.0,3,2.0,1.0,0.0,1.0,Middle,Delhi,Delhi,0.0,80.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0,1.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
248,2,Pabiben,32,249,2023-02-14 00:00:00,Fashion,Handcrafted products sold directly by artisans,2019.0,2,1.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,50.0,35.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,10.0,5.0,40.0,0.0,200.0,1.0,10.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
249,2,Homestrap,32,250,2023-02-14 00:00:00,Household,Collection of organizer for home and travelling,2019.0,2,1.0,1.0,0.0,1.0,Middle,Indore,Madhya Pradesh,0.0,0.0,55.0,0.0,0.0,0.0,0.0,3.0,70.0,1.0,7000.0,1,1.0,50.0,7.0,20.0,10.0,714.2857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
250,2,uBreathe,32,251,2023-02-14 00:00:00,Manufacturing,Smart Natural Air Purifier,2019.0,2,2.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,7.5,2000.0,1,1.0,50.0,5.0,100.0,10.0,1000.0,1.0,50.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
251,2,Deyor,32,252,2023-02-14 00:00:00,Technology,Chatbot integrated experiential travel website,2019.0,2,2.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,0.0,25.0,5.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
252,2,iMumz,33,253,2023-02-15 00:00:00,Healthcare,Transforming pregnancy and parenting with app,2020.0,3,2.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,1.0,7000.0,1,1.0,10.0,1.0,60.0,10.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
253,2,TheHealthyBinge,33,254,2023-02-15 00:00:00,Food,Assorted Pack Baked Chips,2019.0,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,50.0,5.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
254,2,Freakins,33,255,2023-02-15 00:00:00,Fashion,Fashionable Denim Apparel,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,63.0,0.0,1.0,0.0,0.0,3.0,70.0,1.0,7000.0,1,1.0,50.0,2.5,20.0,12.0,2000.0,1.0,0.0,0.0,0.0,50.0,2.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
255,2,Perfora,34,256,2023-02-16 00:00:00,Household,Toothpaste Electric Toothbrush,2019.0,2,2.0,0.0,0.0,0.0,Young,"Ballarpur,Karnal","Haryana,Maharashtra",0.0,0.0,57.0,0.0,1.0,0.0,0.0,3.0,80.0,1.0,8000.0,1,1.0,80.0,2.5,0.0,0.0,3200.0,3.0,26.66,0.833,0.0,26.66,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
256,2,MidNightAngelsByPC,34,257,2023-02-16 00:00:00,Fashion,Lounge & Travel wear,2017.0,2,0.0,2.0,0.0,0.0,Middle,Gurgaon,Haryana,180.0,0.0,83.0,20.0,0.0,0.0,0.0,3.0,75.0,6.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
257,2,CureSee,34,258,2023-02-16 00:00:00,Healthcare,Artificial Intelligence (AI) based vision therapy,2019.0,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,264.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,800.0,1,1.0,50.0,10.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
258,2,MeduLance,35,259,2023-02-17 00:00:00,Healthcare,One-stop solution for all healthcare needs,2019.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,240.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,200.0,1.0,20000.0,1,1.0,200.0,2.0,0.0,0.0,10000.0,3.0,66.66,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66,0.666,0.0,66.66,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
259,2,Cakelicious,35,260,2023-02-17 00:00:00,Food,Cakes Online,2019.0,2,0.0,2.0,0.0,0.0,Middle,Kolkata,West Bengal,0.0,3.0,60.0,40.0,0.0,0.0,0.0,3.0,25.0,5.0,500.0,1,1.0,25.0,20.0,0.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
260,2,Bowled.io,35,261,2023-02-17 00:00:00,Sports,Play-to-Earn Social Gaming Platform,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,1.0,8000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
261,2,Toyshine,35,262,2023-02-17 00:00:00,Manufacturing,Collection of Toys,2019.0,1,1.0,0.0,0.0,0.0,Middle,Jalandhar,Punjab,4500.0,450.0,0.0,15.0,0.0,0.0,0.0,3.0,125.0,0.5,25000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
262,2,neuphony,36,263,2023-02-20 00:00:00,Healthcare,Wearable EEG Headband,2022.0,2,1.0,1.0,0.0,1.0,Young,Noida,Uttar Pradesh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,100.0,5.4,0.0,0.0,1851.851852,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.7,0.0,50.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
263,2,Amrutam,36,264,2023-02-20 00:00:00,Food,Ayurvedic Lifestyle products,2017.0,3,2.0,1.0,0.0,0.0,Middle,Gwalior,Madhya Pradesh,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,2.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
264,2,HoloKitab,36,265,2023-02-20 00:00:00,Technology,Augmented Reality content for books,2019.0,2,2.0,0.0,0.0,0.0,Middle,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,10.0,450.0,1,1.0,45.0,25.0,0.0,0.0,180.0,1.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
265,2,Zoe,37,266,2023-02-21 00:00:00,Food,Nutrition For Life. Shop health & wellness products,2019.0,2,1.0,1.0,0.0,1.0,Middle,Gurgaon,Haryana,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
266,2,Hornback,37,267,2023-02-21 00:00:00,Automobile,Diamond frame folding bicycles,2019.0,2,2.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,1.0,5000.0,1,1.0,50.0,2.5,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
267,2,Malaki,37,268,2023-02-21 00:00:00,Beverages,Non-Alcoholic Beverages,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,270.0,42.0,56.0,13.0,0.0,0.0,0.0,3.0,50.0,1.0,5000.0,1,1.0,50.0,3.0,0.0,0.0,1666.666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.5,0.0,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
268,2,nanoclean,37,269,2023-02-21 00:00:00,Manufacturing,Contamination Control Solutions,2017.0,1,1.0,0.0,0.0,0.0,Middle,Bikaner,Rajasthan,110.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,80.0,2.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
269,2,DesmondJi,38,270,2023-02-22 00:00:00,Beverages,"Spirits, Liqueurs & Cocktail Blends",2019.0,2,2.0,0.0,0.0,0.0,Middle,Goa,Goa,1200.0,125.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
270,2,Cremeitalia,38,271,2023-02-22 00:00:00,Food,Fresh Italian Cheese Products,2019.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,62.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,1.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
